,id,compas_screening_date,sex,dob,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,r_days_from_arrest,r_offense_date,r_jail_in,r_jail_out,violent_recid,is_violent_recid,vr_charge_degree,type_of_assessment,decile_score.1,score_text,screening_date,v_type_of_assessment,v_decile_score,v_score_text,v_screening_date,in_custody,out_custody,priors_count.1,start,end,event
935,1431,20140305,Male,19901104,25,25 - 45,Caucasian,0,5,0,0,1,-1.0,20140304.0,20140305.0,20140304.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20140305,Risk of Violence,3,Low,20140305,20141117.0,20141124.0,1,0,257,0
936,1433,20131123,Male,19950228,21,Less than 25,African-American,0,8,0,0,1,-1.0,20131122.0,20140311.0,20131122.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,8,High,20131123,Risk of Violence,7,Medium,20131123,20131122.0,20140311.0,1,108,860,0
937,1435,20140312,Male,19900502,25,25 - 45,African-American,0,2,0,0,2,-1.0,20140311.0,20140312.0,20140311.0,,1.0,M,1,(M1),,20141120.0,,,,0,,Risk of Recidivism,2,Low,20140312,Risk of Violence,3,Low,20140312,20140311.0,20140312.0,2,0,253,1
938,1436,20140723,Male,19931006,22,Less than 25,African-American,1,7,1,0,6,-1.0,20140722.0,20140724.0,,20140722.0,1.0,F,1,(M1),0.0,20141103.0,20141103.0,20141104.0,,1,(M1),Risk of Recidivism,7,Medium,20140723,Risk of Violence,5,Medium,20140723,20141103.0,20141104.0,6,1,103,1
939,1438,20130117,Female,19890504,26,25 - 45,Caucasian,0,6,0,0,0,-1.0,20130116.0,20130117.0,20130116.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20130117,Risk of Violence,6,Medium,20130117,20130116.0,20130117.0,0,0,1170,0
940,1439,20140311,Male,19950824,20,Less than 25,Caucasian,0,4,0,0,0,-1.0,20140310.0,20140311.0,20140310.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20140311,Risk of Violence,6,Medium,20140311,20140310.0,20140311.0,0,0,752,0
941,1441,20141128,Male,19860108,30,25 - 45,African-American,0,5,0,0,1,-1.0,20141127.0,20141129.0,20141127.0,,1.0,M,1,(M2),0.0,20151011.0,20151011.0,20151012.0,,0,,Risk of Recidivism,5,Medium,20141128,Risk of Violence,3,Low,20141128,20151011.0,20151012.0,1,1,317,1
942,1443,20130909,Male,19701201,45,Greater than 45,African-American,0,5,0,0,0,-3.0,20130906.0,20130907.0,20130906.0,,3.0,F,1,(M1),1.0,20140201.0,20140202.0,20140425.0,,0,,Risk of Recidivism,5,Medium,20130909,Risk of Violence,4,Low,20130909,20140202.0,20140425.0,0,0,145,1
943,1445,20130103,Male,19820526,33,25 - 45,African-American,0,7,0,0,7,0.0,20130103.0,20130323.0,20130102.0,,1.0,F,1,(F2),,20130716.0,,,,1,(F2),Risk of Recidivism,7,Medium,20130103,Risk of Violence,9,High,20130103,20130103.0,20130323.0,7,79,194,1
944,1446,20140204,Male,19800916,35,25 - 45,Caucasian,0,1,0,0,2,-1.0,20140203.0,20140204.0,20140203.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20140204,Risk of Violence,2,Low,20140204,20140203.0,20140204.0,2,0,787,0
945,1447,20131126,Male,19750329,41,25 - 45,Caucasian,0,1,0,0,5,-1.0,20131125.0,20131126.0,20131125.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20131126,Risk of Violence,1,Low,20131126,20131125.0,20131126.0,5,0,857,0
946,1448,20130116,Male,19920904,23,Less than 25,Caucasian,0,3,0,0,0,0.0,20130116.0,20130118.0,20130116.0,,0.0,M,0,,,,,,,0,,Risk of Recidivism,3,Low,20130116,Risk of Violence,5,Medium,20130116,20130116.0,20130118.0,0,2,1171,0
947,1452,20140310,Female,19950303,21,Less than 25,Caucasian,0,5,1,0,0,-1.0,20140309.0,20140310.0,20140309.0,,1.0,M,1,(M2),,20140403.0,,,,0,,Risk of Recidivism,5,Medium,20140310,Risk of Violence,5,Medium,20140310,20140731.0,20140819.0,0,0,24,1
948,1455,20130223,Male,19610918,54,Greater than 45,African-American,0,1,0,0,0,-1.0,20130222.0,20130224.0,20130222.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130223,Risk of Violence,1,Low,20130223,20130222.0,20130224.0,0,1,1133,0
949,1456,20141021,Male,19880903,27,25 - 45,African-American,0,6,0,0,10,-1.0,20141020.0,20141021.0,,20141020.0,1.0,F,1,(M1),0.0,20150923.0,20150923.0,20150924.0,,0,,Risk of Recidivism,6,Medium,20141021,Risk of Violence,8,High,20141021,20150923.0,20150924.0,10,0,337,1
950,1458,20131010,Male,19930711,22,Less than 25,Caucasian,0,3,0,0,0,-4.0,20131006.0,20131007.0,20131005.0,,5.0,M,0,,,,,,,0,,Risk of Recidivism,3,Low,20131010,Risk of Violence,5,Medium,20131010,20140115.0,20140116.0,0,0,97,0
951,1460,20140610,Female,19950403,21,Less than 25,Hispanic,0,7,0,0,0,-1.0,20140609.0,20140610.0,20140609.0,,1.0,M,1,(M1),,20150812.0,,,,0,,Risk of Recidivism,7,Medium,20140610,Risk of Violence,7,Medium,20140610,20140609.0,20140610.0,0,0,428,1
952,1461,20130825,Male,19920508,23,Less than 25,African-American,0,6,0,0,2,-1.0,20130824.0,20130830.0,20130824.0,,1.0,F,1,(M1),0.0,20130907.0,20130907.0,20130908.0,,0,,Risk of Recidivism,6,Medium,20130825,Risk of Violence,5,Medium,20130825,20130907.0,20130908.0,2,5,13,1
953,1462,20131217,Male,19860227,30,25 - 45,Hispanic,0,1,0,0,1,-9.0,20131208.0,20131216.0,20131208.0,,9.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20131217,Risk of Violence,2,Low,20131217,20131208.0,20131216.0,1,0,836,0
954,1463,20131120,Male,19800203,36,25 - 45,African-American,0,8,0,0,5,-20.0,20131031.0,20131119.0,20131031.0,,20.0,M,1,(F3),1.0,20141227.0,20141228.0,20150130.0,,0,,Risk of Recidivism,8,High,20131120,Risk of Violence,3,Low,20131120,20140321.0,20140515.0,5,0,121,0
955,1464,20131220,Female,19920330,24,Less than 25,Hispanic,0,6,0,0,2,48.0,20140206.0,20140207.0,20130624.0,,179.0,F,1,(M1),0.0,20140206.0,20140206.0,20140207.0,,1,(M1),Risk of Recidivism,6,Medium,20131220,Risk of Violence,3,Low,20131220,20140206.0,20140207.0,2,0,48,1
956,1467,20130807,Male,19860807,29,25 - 45,African-American,0,7,0,1,10,-1.0,20130806.0,20130829.0,20130806.0,,1.0,F,1,(F3),0.0,20140819.0,20140819.0,20140905.0,,0,,Risk of Recidivism,7,Medium,20130807,Risk of Violence,5,Medium,20130807,20140819.0,20140905.0,10,22,377,1
957,1470,20130317,Male,19611212,54,Greater than 45,African-American,0,5,0,0,4,-1.0,20130316.0,20130603.0,20130316.0,,1.0,M,1,(M1),0.0,20130604.0,20130604.0,20131212.0,,1,(M1),Risk of Recidivism,5,Medium,20130317,Risk of Violence,4,Low,20130317,20130604.0,20131212.0,4,78,79,1
958,1471,20130829,Male,19931022,22,Less than 25,Caucasian,0,5,0,0,2,-1.0,20130828.0,20130911.0,20130828.0,,1.0,M,1,(F3),0.0,20140224.0,20140224.0,20140402.0,,1,(F3),Risk of Recidivism,5,Medium,20130829,Risk of Violence,6,Medium,20130829,20140224.0,20140402.0,2,13,179,1
959,1472,20131211,Male,19780125,38,25 - 45,Caucasian,0,1,0,0,2,-64.0,20131008.0,20131012.0,20131008.0,,64.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20131211,Risk of Violence,1,Low,20131211,20140305.0,20140417.0,2,0,84,0
960,1473,20130202,Male,19890704,26,25 - 45,African-American,0,4,0,0,0,-1.0,20130201.0,20130202.0,20130201.0,,1.0,M,1,(M1),0.0,20130206.0,20130206.0,20130207.0,,1,(F2),Risk of Recidivism,4,Low,20130202,Risk of Violence,3,Low,20130202,20130206.0,20130207.0,0,0,4,1
961,1474,20140211,Female,19950729,20,Less than 25,African-American,0,4,0,0,0,-1.0,20140210.0,20140211.0,20140210.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20140211,Risk of Violence,6,Medium,20140211,20140210.0,20140211.0,0,0,780,0
962,1475,20130410,Male,19600418,56,Greater than 45,Hispanic,0,1,0,0,0,,,,,,,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130410,Risk of Violence,1,Low,20130410,20130402.0,20130410.0,0,0,1087,0
963,1479,20130930,Male,19640319,52,Greater than 45,African-American,0,1,0,0,6,0.0,20130930.0,20131002.0,20130930.0,,0.0,M,1,(F3),0.0,20150813.0,20150813.0,20150814.0,,0,,Risk of Recidivism,1,Low,20130930,Risk of Violence,1,Low,20130930,20150813.0,20150814.0,6,2,682,1
964,1481,20130412,Male,19860906,29,25 - 45,African-American,0,1,0,0,0,-1.0,20130411.0,20130413.0,20130411.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130412,Risk of Violence,2,Low,20130412,20131107.0,20131110.0,0,1,209,0
965,1482,20131216,Female,19920425,23,Less than 25,African-American,0,7,0,0,6,-18.0,20131128.0,20131216.0,20131128.0,,18.0,M,0,,,,,,,0,,Risk of Recidivism,7,Medium,20131216,Risk of Violence,5,Medium,20131216,20131128.0,20131216.0,6,0,837,0
966,1483,20140122,Male,19800821,35,25 - 45,African-American,0,1,0,0,1,-1.0,20140121.0,20140130.0,,20140121.0,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20140122,Risk of Violence,1,Low,20140122,20140121.0,20140130.0,1,8,800,0
967,1484,20131112,Male,19830820,32,25 - 45,Caucasian,0,9,0,0,8,-4.0,20131108.0,20131109.0,20131108.0,,4.0,F,1,(M1),13.0,20140620.0,20140703.0,20140910.0,,0,,Risk of Recidivism,9,High,20131112,Risk of Violence,10,High,20131112,20140615.0,20140619.0,8,0,215,0
968,1485,20131120,Male,19950323,21,Less than 25,African-American,0,7,0,0,1,-18.0,20131102.0,20131103.0,20131102.0,,18.0,M,1,(M1),596.0,20131220.0,20150808.0,20150808.0,,1,(M1),Risk of Recidivism,7,Medium,20131120,Risk of Violence,6,Medium,20131120,20150808.0,20150808.0,1,0,30,1
969,1486,20131008,Male,19900912,25,25 - 45,Hispanic,0,3,0,0,0,-1.0,20131007.0,20131008.0,20131007.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20131008,Risk of Violence,6,Medium,20131008,20131007.0,20131008.0,0,0,906,0
970,1488,20131223,Male,19830930,32,25 - 45,African-American,0,2,1,0,5,,,,20131223.0,,0.0,M,1,(M2),,20151028.0,,,,0,,Risk of Recidivism,2,Low,20131223,Risk of Violence,2,Low,20131223,,,5,0,674,1
971,1490,20141014,Male,19851009,30,25 - 45,African-American,0,4,0,0,4,-1.0,20141013.0,20141014.0,20141013.0,,1.0,M,1,(M2),,20150521.0,,,,0,,Risk of Recidivism,4,Low,20141014,Risk of Violence,2,Low,20141014,20141013.0,20141014.0,4,0,219,1
972,1491,20140112,Female,19851216,30,25 - 45,African-American,0,4,0,0,3,-1.0,20140111.0,20140206.0,20140111.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20140112,Risk of Violence,4,Low,20140112,20140111.0,20140206.0,3,25,810,0
973,1496,20130425,Male,19920524,23,Less than 25,African-American,0,7,0,0,2,-1.0,20130424.0,20130430.0,,20130424.0,1.0,F,1,(M2),,20141007.0,,,,1,(F1),Risk of Recidivism,7,Medium,20130425,Risk of Violence,6,Medium,20130425,20130424.0,20130430.0,2,5,530,1
974,1497,20130729,Male,19830421,32,25 - 45,Caucasian,1,4,0,0,8,-2.0,20130727.0,20130729.0,20130727.0,,2.0,F,1,(M1),,20151223.0,,,,0,,Risk of Recidivism,4,Low,20130729,Risk of Violence,4,Low,20130729,20130727.0,20130729.0,8,0,877,1
975,1498,20131211,Male,19630919,52,Greater than 45,Caucasian,0,1,0,0,1,-111.0,20130822.0,20130824.0,20130822.0,,111.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20131211,Risk of Violence,1,Low,20131211,20160121.0,20160123.0,1,0,771,0
976,1499,20130104,Male,19860727,29,25 - 45,African-American,0,10,0,0,6,-1.0,20130103.0,20130212.0,,20130103.0,1.0,F,1,(F3),0.0,20130918.0,20130918.0,20130920.0,,0,,Risk of Recidivism,10,High,20130104,Risk of Violence,9,High,20130104,20130918.0,20130920.0,6,39,257,1
977,1501,20130816,Male,19731210,42,25 - 45,Caucasian,0,1,0,0,0,0.0,20130816.0,20130816.0,20130816.0,,0.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130816,Risk of Violence,1,Low,20130816,20130816.0,20130816.0,0,0,959,0
978,1505,20130224,Male,19941023,21,Less than 25,African-American,0,8,0,1,0,0.0,20130224.0,20130225.0,20130223.0,,1.0,F,1,(M1),1.0,20130813.0,20130814.0,20130814.0,,0,,Risk of Recidivism,8,High,20130224,Risk of Violence,9,High,20130224,20130224.0,20130225.0,0,1,170,1
979,1506,20140131,Female,19790510,36,25 - 45,Caucasian,0,9,0,0,4,110.0,20140521.0,20141105.0,,20130909.0,144.0,F,1,(F3),,20160313.0,,,,0,,Risk of Recidivism,9,High,20140131,Risk of Violence,3,Low,20140131,20140521.0,20141105.0,4,0,110,0
980,1508,20140106,Female,19930806,22,Less than 25,African-American,0,3,0,0,0,-2.0,20140104.0,20140105.0,20140104.0,,2.0,M,0,,,,,,,0,,Risk of Recidivism,3,Low,20140106,Risk of Violence,4,Low,20140106,20140104.0,20140105.0,0,0,816,0
981,1509,20130126,Male,19701012,45,Greater than 45,Hispanic,0,1,0,0,2,-1.0,20130125.0,20130313.0,20130125.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130126,Risk of Violence,2,Low,20130126,20130125.0,20130313.0,2,46,1161,0
982,1511,20131110,Male,19860916,29,25 - 45,African-American,0,2,0,0,0,-1.0,20131109.0,20131110.0,20131109.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20131110,Risk of Violence,3,Low,20131110,20131109.0,20131110.0,0,0,873,0
983,1512,20130909,Male,19610811,54,Greater than 45,African-American,0,2,0,0,2,,,,20100624.0,,1173.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20130909,Risk of Violence,3,Low,20130909,20080306.0,20080711.0,2,0,935,0
984,1513,20130124,Male,19860414,30,25 - 45,African-American,0,5,0,0,6,-1.0,20130123.0,20130126.0,,20130123.0,1.0,F,1,(F2),282.0,20140525.0,20150303.0,20150415.0,,1,(F2),Risk of Recidivism,5,Medium,20130124,Risk of Violence,3,Low,20130124,20130605.0,20130726.0,6,2,132,0
985,1515,20131023,Male,19641114,51,Greater than 45,African-American,0,4,0,0,17,0.0,20131023.0,20131023.0,20131022.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,4,Low,20131023,Risk of Violence,1,Low,20131023,20131023.0,20131023.0,17,0,891,0
986,1516,20130427,Male,19701119,45,Greater than 45,Hispanic,0,3,0,0,20,0.0,20130427.0,20130429.0,20130427.0,,0.0,F,1,(F3),1.0,20150331.0,20150401.0,20150402.0,,0,,Risk of Recidivism,3,Low,20130427,Risk of Violence,1,Low,20130427,20130427.0,20130429.0,20,2,703,1
987,1517,20140814,Male,19881121,27,25 - 45,African-American,0,3,0,0,3,88.0,20141110.0,20150908.0,20140516.0,,90.0,F,1,(M2),3.0,20141107.0,20141110.0,20150908.0,,1,(F2),Risk of Recidivism,3,Low,20140814,Risk of Violence,2,Low,20140814,20141110.0,20150908.0,3,0,85,1
988,1518,20130807,Male,19920119,24,Less than 25,Hispanic,0,2,0,0,1,190.0,20140213.0,20140227.0,,20121127.0,253.0,F,1,(M1),0.0,20150806.0,20150806.0,20150912.0,,0,,Risk of Recidivism,2,Low,20130807,Risk of Violence,4,Low,20130807,20140213.0,20140227.0,1,0,190,0
989,1520,20131001,Male,19910709,24,Less than 25,Caucasian,0,6,0,0,2,-27.0,20130904.0,20130904.0,20130904.0,,27.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20131001,Risk of Violence,5,Medium,20131001,20131031.0,20131113.0,2,0,30,0
990,1522,20130204,Male,19920607,23,Less than 25,African-American,0,7,0,0,2,-1.0,20130203.0,20130208.0,20130203.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,7,Medium,20130204,Risk of Violence,6,Medium,20130204,20130203.0,20130208.0,2,4,1152,0
991,1523,20130427,Female,19731120,42,25 - 45,Other,0,3,0,0,2,496.0,20140905.0,20140919.0,20130426.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,3,Low,20130427,Risk of Violence,2,Low,20130427,20140905.0,20140919.0,2,0,496,0
992,1526,20131212,Male,19790611,36,25 - 45,African-American,0,4,0,0,5,-1.0,20131211.0,20131212.0,20131211.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20131212,Risk of Violence,2,Low,20131212,20131211.0,20131212.0,5,0,841,0
993,1529,20140728,Female,19771006,38,25 - 45,African-American,0,7,1,0,8,,,,20140727.0,,1.0,M,1,(M2),,20150818.0,,,,1,(M1),Risk of Recidivism,7,Medium,20140728,Risk of Violence,4,Low,20140728,20060711.0,20081124.0,8,0,386,1
994,1530,20140331,Male,19470409,69,Greater than 45,Hispanic,0,1,0,0,0,-1.0,20140330.0,20140331.0,20140330.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20140331,Risk of Violence,1,Low,20140331,20140330.0,20140331.0,0,0,732,0
995,1531,20131118,Male,19950329,21,Less than 25,Hispanic,0,5,0,1,1,-4.0,20131114.0,20131116.0,,20131114.0,4.0,F,1,(M2),,20150430.0,,,,0,,Risk of Recidivism,5,Medium,20131118,Risk of Violence,6,Medium,20131118,20131114.0,20131116.0,1,0,528,1
996,1532,20130427,Male,19560721,59,Greater than 45,Hispanic,0,1,0,0,1,-1.0,20130426.0,20130427.0,19920702.0,,7604.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130427,Risk of Violence,1,Low,20130427,20130426.0,20130427.0,1,0,1070,0
997,1533,20140114,Male,19760509,39,25 - 45,African-American,0,6,0,0,1,-9.0,20140105.0,20140110.0,,20140105.0,9.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20140114,Risk of Violence,1,Low,20140114,20140105.0,20140110.0,1,0,808,0
998,1534,20130506,Male,19860423,29,25 - 45,African-American,0,6,0,0,2,-1.0,20130505.0,20130612.0,20130505.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20130506,Risk of Violence,3,Low,20130506,20130505.0,20130612.0,2,37,1061,0
999,1535,20130302,Male,19931016,22,Less than 25,Hispanic,0,7,0,0,1,0.0,20130302.0,20130304.0,20130301.0,,1.0,M,1,(M2),0.0,20130721.0,20130721.0,20130721.0,,0,,Risk of Recidivism,7,Medium,20130302,Risk of Violence,5,Medium,20130302,20130721.0,20130721.0,1,2,141,0
1000,1536,20140216,Male,19871223,28,25 - 45,African-American,0,4,0,0,1,,,,20080225.0,,2183.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20140216,Risk of Violence,6,Medium,20140216,,,1,0,775,0
1001,1538,20130322,Male,19710818,44,25 - 45,Caucasian,0,3,0,0,6,0.0,20130322.0,20130322.0,20130321.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20130322,Risk of Violence,1,Low,20130322,20130322.0,20130322.0,6,0,1106,0
1002,1540,20130217,Male,19901120,25,25 - 45,African-American,0,5,0,0,2,-1.0,20130216.0,20130415.0,20130216.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130217,Risk of Violence,6,Medium,20130217,20150303.0,20150430.0,2,57,744,0
1003,1541,20140120,Male,19840806,31,25 - 45,African-American,0,10,0,0,0,0.0,20140120.0,20140120.0,20140120.0,,0.0,F,0,,,,,,,0,,Risk of Recidivism,10,High,20140120,Risk of Violence,10,High,20140120,20140120.0,20140120.0,0,0,802,0
1004,1542,20130203,Male,19800610,35,25 - 45,African-American,0,7,1,0,17,-1.0,20130202.0,20130204.0,20130202.0,,1.0,M,1,(F3),1.0,20130608.0,20130609.0,20140212.0,,1,(F3),Risk of Recidivism,7,Medium,20130203,Risk of Violence,2,Low,20130203,20130314.0,20130416.0,17,1,39,0
1005,1543,20140605,Male,19890108,27,25 - 45,African-American,0,10,0,0,11,-1.0,20140604.0,20140606.0,,20140604.0,1.0,M,1,(F3),1.0,20140930.0,20141001.0,20141009.0,,0,,Risk of Recidivism,10,High,20140605,Risk of Violence,9,High,20140605,20140604.0,20140606.0,11,1,0,0
1006,1545,20131123,Male,19830219,33,25 - 45,African-American,0,5,0,0,1,0.0,20131123.0,20131125.0,20131122.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20131123,Risk of Violence,4,Low,20131123,20131123.0,20131125.0,1,2,860,0
1007,1548,20130908,Male,19880318,28,25 - 45,African-American,0,9,0,0,6,-1.0,20130907.0,20130908.0,20130907.0,,1.0,F,1,(M2),90.0,20131212.0,20140312.0,20140312.0,,0,,Risk of Recidivism,9,High,20130908,Risk of Violence,6,Medium,20130908,20140312.0,20140312.0,6,0,95,1
1008,1549,20140424,Male,19960323,20,Less than 25,African-American,1,10,0,1,1,-51.0,20140304.0,20140306.0,,20140305.0,50.0,F,1,(F3),,20140518.0,,,,1,(F3),Risk of Recidivism,10,High,20140424,Risk of Violence,10,High,20140424,20140304.0,20140306.0,1,0,24,1
1009,1550,20140303,Male,19551101,60,Greater than 45,Caucasian,0,1,0,0,1,-1.0,20140302.0,20140303.0,,20140302.0,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20140303,Risk of Violence,1,Low,20140303,20140302.0,20140303.0,1,0,760,0
1010,1551,20140119,Male,19620619,53,Greater than 45,Hispanic,0,1,0,0,0,0.0,20140119.0,20140120.0,20140119.0,,0.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20140119,Risk of Violence,1,Low,20140119,20140119.0,20140120.0,0,1,803,0
1011,1553,20130522,Male,19640717,51,Greater than 45,Hispanic,0,1,0,0,0,0.0,20130522.0,20130523.0,20130521.0,,1.0,F,1,(M2),,20130704.0,,,,0,,Risk of Recidivism,1,Low,20130522,Risk of Violence,1,Low,20130522,20130522.0,20130523.0,0,1,43,1
1012,1554,20131211,Male,19900715,25,25 - 45,Hispanic,0,2,0,0,1,-106.0,20130827.0,20130928.0,,20130827.0,106.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20131211,Risk of Violence,3,Low,20131211,20130827.0,20130928.0,1,0,842,0
1013,1556,20131213,Male,19890125,27,25 - 45,African-American,2,7,1,0,5,76.0,20140227.0,20140918.0,20130628.0,,168.0,F,1,(F3),1.0,20140226.0,20140227.0,20140918.0,,1,(F3),Risk of Recidivism,7,Medium,20131213,Risk of Violence,8,High,20131213,20150725.0,20150927.0,5,0,75,1
1014,1557,20131216,Female,19610505,54,Greater than 45,African-American,0,1,0,0,0,-1.0,20131215.0,20131216.0,20131215.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20131216,Risk of Violence,1,Low,20131216,20131215.0,20131216.0,0,0,837,0
1015,1558,20140109,Female,19890609,26,25 - 45,African-American,0,5,0,1,3,-305.0,20130310.0,20130311.0,20140102.0,,7.0,M,0,,,,,,,0,,Risk of Recidivism,5,Medium,20140109,Risk of Violence,5,Medium,20140109,20130310.0,20130311.0,3,0,813,0
1016,1559,20140305,Male,19910627,24,Less than 25,Caucasian,1,4,2,0,3,-1.0,20140304.0,20140306.0,20140304.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,4,Low,20140305,Risk of Violence,5,Medium,20140305,20140304.0,20140306.0,3,1,758,0
1017,1560,20130117,Male,19600926,55,Greater than 45,Hispanic,0,2,0,0,1,0.0,20130117.0,20130118.0,,20130116.0,1.0,F,1,(F2),0.0,20130208.0,20130208.0,20130213.0,,0,,Risk of Recidivism,2,Low,20130117,Risk of Violence,1,Low,20130117,20130208.0,20130213.0,1,1,22,1
1018,1562,20130325,Male,19890524,26,25 - 45,Hispanic,0,3,0,0,0,-1.0,20130324.0,20130326.0,20130324.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20130325,Risk of Violence,3,Low,20130325,20130513.0,20130608.0,0,1,49,0
1019,1563,20130801,Female,19410308,75,Greater than 45,African-American,0,1,0,0,5,-1.0,20130731.0,20130801.0,,20130731.0,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130801,Risk of Violence,1,Low,20130801,20130731.0,20130801.0,5,0,974,0
1020,1565,20131029,Male,19800407,36,25 - 45,African-American,0,5,0,0,16,0.0,20131029.0,20131029.0,20131029.0,,0.0,F,1,(M2),0.0,20140506.0,20140506.0,20140507.0,,0,,Risk of Recidivism,5,Medium,20131029,Risk of Violence,3,Low,20131029,20140506.0,20140507.0,16,0,189,1
1021,1566,20131119,Male,19590504,56,Greater than 45,African-American,0,3,0,0,8,-106.0,20130805.0,20131016.0,,20130805.0,106.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20131119,Risk of Violence,3,Low,20131119,20130805.0,20131016.0,8,0,864,0
1022,1568,20140224,Male,19811129,34,25 - 45,Other,0,2,0,0,0,-1.0,20140223.0,20140225.0,20140223.0,,1.0,F,1,(M1),0.0,20150416.0,20150416.0,20150531.0,,0,,Risk of Recidivism,2,Low,20140224,Risk of Violence,2,Low,20140224,20150226.0,20150310.0,0,1,367,0
1023,1569,20130217,Female,19901025,25,25 - 45,African-American,0,7,0,0,5,-1.0,20130216.0,20130404.0,20130215.0,,2.0,M,1,(M2),0.0,20130514.0,20130514.0,20130701.0,,0,,Risk of Recidivism,7,Medium,20130217,Risk of Violence,7,Medium,20130217,20130514.0,20130701.0,5,46,86,1
1024,1571,20130325,Male,19690816,46,Greater than 45,Caucasian,0,1,0,0,0,-1.0,20130324.0,20130325.0,20130324.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130325,Risk of Violence,1,Low,20130325,20130324.0,20130325.0,0,0,1103,0
1025,1572,20130119,Male,19880718,27,25 - 45,African-American,0,2,0,0,1,0.0,20130119.0,20130126.0,,20130119.0,0.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130119,Risk of Violence,5,Medium,20130119,20130119.0,20130126.0,1,7,1168,0
1026,1573,20140204,Male,19910612,24,Less than 25,African-American,0,6,0,0,1,,,,,20121103.0,458.0,M,0,,,,,,,0,,Risk of Recidivism,6,Medium,20140204,Risk of Violence,6,Medium,20140204,,,1,0,787,0
1027,1575,20140113,Male,19871115,28,25 - 45,African-American,0,3,0,0,3,0.0,20140113.0,20140113.0,20140112.0,,1.0,M,1,(M2),,20141009.0,,,,0,,Risk of Recidivism,3,Low,20140113,Risk of Violence,2,Low,20140113,20140113.0,20140113.0,3,0,269,1
