@relation none
@attribute id integer
@attribute compas_screening_date integer
@attribute sex string
@attribute dob integer
@attribute age integer
@attribute age_cat string
@attribute race string
@attribute juv_fel_count integer
@attribute decile_score integer
@attribute juv_misd_count integer
@attribute juv_other_count integer
@attribute priors_count integer
@attribute days_b_screening_arrest real
@attribute c_jail_in real
@attribute c_jail_out real
@attribute c_offense_date real
@attribute c_arrest_date real
@attribute c_days_from_compas real
@attribute c_charge_degree string
@attribute c_charge_desc string
@attribute is_recid integer
@attribute r_charge_degree string
@attribute r_days_from_arrest real
@attribute r_offense_date real
@attribute r_charge_desc string
@attribute r_jail_in real
@attribute r_jail_out real
@attribute violent_recid real
@attribute is_violent_recid integer
@attribute vr_charge_degree string
@attribute type_of_assessment string
@attribute decile_score.1 integer
@attribute score_text string
@attribute screening_date integer
@attribute v_type_of_assessment string
@attribute v_decile_score integer
@attribute v_score_text string
@attribute v_screening_date integer
@attribute in_custody real
@attribute out_custody real
@attribute priors_count.1 integer
@attribute start integer
@attribute end integer
@attribute event integer
@attribute two_year_recid string
@data
2400,20130501,'Male',19860202,30,'25 - 45','African-American',0,8,2,2,11,-1.0,20130430.0,20130501.0,20130430.0,20129338.55233069,1.0,'F','Strong Armed  Robbery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',8,'High',20130501,'Risk of Violence',3,'Low',20130501,20130625.0,20130627.0,11,0,55,0,'0'
2401,20140317,'Male',19860807,29,'25 - 45','African-American',0,1,0,0,2,-1.0,20140316.0,20140317.0,20140316.0,20129338.55233069,1.0,'M','Driving License Suspended',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140317,'Risk of Violence',1,'Low',20140317,20140316.0,20140317.0,2,0,746,0,'0'
2402,20130528,'Male',19690625,46,'Greater than 45','African-American',0,7,0,1,15,-1.0,20130527.0,20130603.0,20130527.0,20129338.55233069,1.0,'F','Driving While License Revoked',1,'(F3)',0.0,20140219.0,'Driving While License Revoked',20140219.0,20140403.0,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20130528,'Risk of Violence',1,'Low',20130528,20140219.0,20140403.0,15,6,267,1,'1'
2404,20131003,'Male',19800203,36,'25 - 45','African-American',2,10,0,0,5,-64.0,20130731.0,20130802.0,20130731.0,20129338.55233069,64.0,'F','Poss Trifluoromethylphenylpipe',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',10,'High',20131003,'Risk of Violence',8,'High',20131003,20150225.0,20150624.0,5,0,510,0,'0'
2405,20140226,'Female',19920405,24,'Less than 25','African-American',0,3,0,0,0,-1.0,20140225.0,20140226.0,20140225.0,20129338.55233069,1.0,'F','Felony Batt(Great Bodily Harm)',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20140226,'Risk of Violence',4,'Low',20140226,20140225.0,20140226.0,0,0,765,0,'0'
2406,20130128,'Female',19460417,70,'Greater than 45','African-American',0,1,0,0,1,-1.0,20130127.0,20130129.0,20132323.86044592,20130127.0,1.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130128,'Risk of Violence',1,'Low',20130128,20130127.0,20130129.0,1,1,1159,0,'0'
2407,20140119,'Male',19950414,21,'Less than 25','Hispanic',0,6,0,0,0,0.0,20140119.0,20140119.0,20140119.0,20129338.55233069,0.0,'F','Poss3,4 Methylenedioxymethcath',1,'(M2)',20.269430051813472,20150210.0,'Operating W/O Valid License',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20140119,'Risk of Violence',6,'Medium',20140119,20140119.0,20140119.0,0,0,387,1,'1'
2408,20130117,'Female',19701109,45,'Greater than 45','Caucasian',0,1,0,0,1,-11.0,20130106.0,20130107.0,20130106.0,20129338.55233069,11.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130117,'Risk of Violence',1,'Low',20130117,20130106.0,20130107.0,1,0,1170,0,'0'
2410,20131021,'Female',19820512,33,'25 - 45','Hispanic',0,4,0,0,2,-1.0,20131020.0,20131022.0,20131020.0,20129338.55233069,1.0,'M','Viol Prot Injunc Repeat Viol',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',4,'Low',20131021,'Risk of Violence',2,'Low',20131021,20131020.0,20131022.0,2,1,893,0,'0'
2411,20130119,'Female',19760531,39,'25 - 45','African-American',0,5,1,0,6,0.0,20130119.0,20130120.0,20130118.0,20129338.55233069,1.0,'F','Grand Theft in the 3rd Degree',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20130119,'Risk of Violence',2,'Low',20130119,20130119.0,20130120.0,6,1,1168,0,'0'
2412,20130502,'Male',19910417,25,'25 - 45','Caucasian',0,4,1,0,6,-16.0,20130416.0,20130418.0,20132323.86044592,20130416.0,16.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',4,'Low',20130502,'Risk of Violence',3,'Low',20130502,20130416.0,20130418.0,6,0,1065,0,'0'
2415,20130131,'Male',19680103,48,'Greater than 45','Hispanic',0,1,0,0,1,0.0,20130131.0,20130201.0,20130130.0,20129338.55233069,1.0,'M','DUI Level 0.15 Or Minor In Veh',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130131,'Risk of Violence',1,'Low',20130131,20130131.0,20130201.0,1,1,1156,0,'0'
2416,20140303,'Female',19830704,32,'25 - 45','Caucasian',0,2,0,0,1,-41.0,20140121.0,20140219.0,20140121.0,20129338.55233069,41.0,'M','DUI Level 0.15 Or Minor In Veh',1,'(M2)',20.269430051813472,20160129.0,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20140303,'Risk of Violence',1,'Low',20140303,20140121.0,20140219.0,1,0,697,1,'1'
2418,20130512,'Male',19700203,46,'Greater than 45','Caucasian',0,1,0,0,0,-1.0,20130511.0,20130512.0,20130511.0,20129338.55233069,1.0,'F','Cruelty Toward Child',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130512,'Risk of Violence',1,'Low',20130512,20130511.0,20130512.0,0,0,1055,0,'0'
2420,20130124,'Male',19871020,28,'25 - 45','Caucasian',0,2,0,0,0,0.0,20130124.0,20130127.0,20130123.0,20129338.55233069,1.0,'M','Battery',1,'(F3)',20.269430051813472,20130624.0,'Felony Battery (Dom Strang)',20142328.04015544,20143381.623488773,nan,1,'(F3)','Risk of Recidivism',2,'Low',20130124,'Risk of Violence',3,'Low',20130124,20130124.0,20130127.0,0,3,151,1,'1'
2421,20130328,'Male',19830624,32,'25 - 45','Caucasian',0,2,0,0,1,3.304763283625308,20133664.740987405,20134070.9431012,20120811.0,20129338.55233069,229.0,'M','DUI Level 0.15 Or Minor In Veh',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130328,'Risk of Violence',1,'Low',20130328,20136526.64402408,20137681.66408713,1,0,1100,0,'0'
2422,20140129,'Male',19890325,27,'25 - 45','African-American',0,2,0,0,1,-1.0,20140128.0,20140129.0,20140128.0,20129338.55233069,1.0,'F','Grand Theft in the 3rd Degree',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20140129,'Risk of Violence',2,'Low',20140129,20140128.0,20140129.0,1,0,793,0,'0'
2425,20130821,'Male',19720729,43,'25 - 45','Caucasian',0,7,0,0,11,16.0,20130906.0,20131122.0,20130106.0,20129338.55233069,227.0,'F','Felony DUI (level 3)',1,'(M1)',1.0,20141123.0,'Resist/Obstruct W/O Violence',20141124.0,20150128.0,nan,1,'(F3)','Risk of Recidivism',7,'Medium',20130821,'Risk of Violence',4,'Low',20130821,20130906.0,20131122.0,11,0,16,0,'1'
2426,20131101,'Male',19591112,56,'Greater than 45','Caucasian',0,5,0,0,5,-38.0,20130924.0,20131015.0,20132323.86044592,20130924.0,38.0,'F','arrest case no charge',1,'(M2)',0.0,20140206.0,'Petit Theft',20140206.0,20140218.0,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20131101,'Risk of Violence',2,'Low',20131101,20140206.0,20140218.0,5,0,97,1,'1'
2427,20130501,'Male',19860307,30,'25 - 45','African-American',0,10,0,0,9,0.0,20130501.0,20130620.0,20130501.0,20129338.55233069,0.0,'F','Possession of Cocaine',1,'(F3)',0.0,20141014.0,'Grand Theft in the 3rd Degree',20141014.0,20141021.0,nan,0,'(M1)','Risk of Recidivism',10,'High',20130501,'Risk of Violence',7,'Medium',20130501,20141014.0,20141021.0,9,518,531,1,'1'
2428,20130204,'Male',19800730,35,'25 - 45','African-American',0,9,4,17,12,3.304763283625308,20133664.740987405,20134070.9431012,20110201.0,20129338.55233069,734.0,'F','Poss Cocaine/Intent To Del/Sel',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',9,'High',20130204,'Risk of Violence',4,'Low',20130204,20030828.0,20100729.0,12,0,1152,0,'0'
2429,20130821,'Male',19860930,29,'25 - 45','Caucasian',0,3,0,0,1,-22.0,20130730.0,20130731.0,20130730.0,20129338.55233069,22.0,'F','Possession of Cocaine',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20130821,'Risk of Violence',2,'Low',20130821,20140716.0,20140916.0,1,0,329,0,'0'
2430,20140720,'Male',19611122,54,'Greater than 45','African-American',0,1,0,0,8,0.0,20140720.0,20140720.0,20140719.0,20129338.55233069,1.0,'F','Possession of Cocaine',1,'(F3)',0.0,20141106.0,'Possession of Cocaine',20141106.0,20141119.0,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140720,'Risk of Violence',1,'Low',20140720,20141106.0,20141119.0,8,0,109,1,'1'
2431,20131123,'Female',19950625,20,'Less than 25','Caucasian',0,4,0,0,0,0.0,20131123.0,20131123.0,20131123.0,20129338.55233069,0.0,'F','Possession of Cocaine',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',4,'Low',20131123,'Risk of Violence',6,'Medium',20131123,20131123.0,20131123.0,0,0,860,0,'0'
2432,20131218,'Male',19861112,29,'25 - 45','African-American',0,1,0,0,0,-1.0,20131217.0,20131218.0,20131217.0,20129338.55233069,1.0,'F','Felony Battery (Dom Strang)',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20131218,'Risk of Violence',2,'Low',20131218,20131217.0,20131218.0,0,0,835,0,'0'
2437,20140110,'Male',19871202,28,'25 - 45','Other',0,2,0,0,3,3.304763283625308,20133664.740987405,20134070.9431012,20132323.86044592,20130506.0,249.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20140110,'Risk of Violence',3,'Low',20140110,20136526.64402408,20137681.66408713,3,0,812,0,'0'
2438,20130820,'Male',19481007,67,'Greater than 45','Asian',0,1,0,0,0,-1.0,20130819.0,20130820.0,20130819.0,20129338.55233069,1.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130820,'Risk of Violence',1,'Low',20130820,20130819.0,20130820.0,0,0,955,0,'0'
2439,20130203,'Female',19700222,46,'Greater than 45','African-American',0,5,0,0,1,3.304763283625308,20133664.740987405,20134070.9431012,20100330.0,20129338.55233069,1041.0,'M','Driving License Suspended',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20130203,'Risk of Violence',1,'Low',20130203,20136526.64402408,20137681.66408713,1,0,1153,0,'0'
2441,20130813,'Male',19901201,25,'25 - 45','Other',0,2,0,0,0,-1.0,20130812.0,20130813.0,20130812.0,20129338.55233069,1.0,'F','Child Abuse',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130813,'Risk of Violence',3,'Low',20130813,20130812.0,20130813.0,0,0,962,0,'0'
2442,20130516,'Male',19911004,24,'Less than 25','African-American',0,9,2,1,8,-1.0,20130515.0,20130516.0,20132323.86044592,20130515.0,1.0,'F','arrest case no charge',1,'(M2)',20.0,20140515.0,'Operating W/O Valid License',20140604.0,20140621.0,nan,1,'(F2)','Risk of Recidivism',9,'High',20130516,'Risk of Violence',9,'High',20130516,20141118.0,20150207.0,8,0,364,1,'1'
2443,20130511,'Male',19870323,29,'25 - 45','Other',0,6,0,0,3,-1.0,20130510.0,20131104.0,20130510.0,20129338.55233069,1.0,'F','Uttering a Forged Instrument',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20130511,'Risk of Violence',2,'Low',20130511,20130510.0,20131104.0,3,177,1056,0,'0'
2444,20130202,'Male',19700421,45,'Greater than 45','African-American',0,6,0,0,2,-1.0,20130201.0,20130302.0,20120223.0,20129338.55233069,345.0,'M','Carry Open/Uncov Bev In Pub',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20130202,'Risk of Violence',2,'Low',20130202,20130201.0,20130302.0,2,28,1154,0,'0'
2445,20130119,'Male',19840920,31,'25 - 45','African-American',0,5,0,0,5,-1.0,20130118.0,20130129.0,20132323.86044592,20130118.0,1.0,'F','arrest case no charge',1,'(M2)',20.269430051813472,20151222.0,'Susp Drivers Lic 1st Offense',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20130119,'Risk of Violence',2,'Low',20130119,20140414.0,20140417.0,5,10,450,0,'1'
2446,20140612,'Male',19920913,23,'Less than 25','Caucasian',0,3,0,0,0,-1.0,20140611.0,20140619.0,20140611.0,20129338.55233069,1.0,'F','Aggravated Assault W/Dead Weap',1,'(M1)',0.0,20141204.0,'Viol Injunct Domestic Violence',20141204.0,20150109.0,nan,0,'(M1)','Risk of Recidivism',3,'Low',20140612,'Risk of Violence',4,'Low',20140612,20141204.0,20150109.0,0,7,175,1,'1'
2448,20140214,'Male',19950320,21,'Less than 25','African-American',0,8,0,0,0,-1.0,20140213.0,20140222.0,20140213.0,20129338.55233069,1.0,'F','Grand Theft in the 3rd Degree',1,'(M1)',0.0,20140409.0,'Resist/Obstruct W/O Violence',20140409.0,20140428.0,nan,0,'(M1)','Risk of Recidivism',8,'High',20140214,'Risk of Violence',9,'High',20140214,20140318.0,20140405.0,0,8,32,0,'1'
2451,20140205,'Male',19550301,61,'Greater than 45','Caucasian',0,1,0,0,0,-1.0,20140204.0,20140205.0,20140204.0,20129338.55233069,1.0,'M','Driving Under The Influence',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140205,'Risk of Violence',1,'Low',20140205,20140204.0,20140205.0,0,0,786,0,'0'
2453,20131130,'Female',19641121,51,'Greater than 45','Caucasian',0,7,0,0,5,-1.0,20131129.0,20131220.0,20131129.0,20129338.55233069,1.0,'M','Battery',1,'(F3)',0.0,20150805.0,'Felony Committing Prostitution',20150805.0,20151022.0,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20131130,'Risk of Violence',1,'Low',20131130,20150805.0,20151022.0,5,20,613,1,'1'
2454,20130614,'Male',19840213,32,'25 - 45','Other',0,1,0,0,1,-15.0,20130530.0,20130614.0,20130530.0,20129338.55233069,15.0,'F','Robbery W/Firearm',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130614,'Risk of Violence',1,'Low',20130614,20130530.0,20130614.0,1,0,1022,0,'0'
2456,20130221,'Male',19720708,43,'25 - 45','Caucasian',0,6,0,0,9,-2.0,20130219.0,20130220.0,20130219.0,20129338.55233069,2.0,'F','Possession of Hydrocodone',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20130221,'Risk of Violence',1,'Low',20130221,20130219.0,20130220.0,9,0,1135,0,'0'
2457,20140125,'Male',19830901,32,'25 - 45','Other',0,1,0,0,0,-1.0,20140124.0,20140125.0,20140124.0,20129338.55233069,1.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140125,'Risk of Violence',1,'Low',20140125,20140124.0,20140125.0,0,0,797,0,'0'
2459,20140212,'Male',19791110,36,'25 - 45','African-American',0,5,0,0,0,-1.0,20140211.0,20140212.0,20140211.0,20129338.55233069,1.0,'F','Felony Driving While Lic Suspd',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20140212,'Risk of Violence',2,'Low',20140212,20140211.0,20140212.0,0,0,779,0,'0'
2460,20130926,'Male',19571108,58,'Greater than 45','Caucasian',0,4,0,0,3,0.0,20130926.0,20131011.0,20130926.0,20129338.55233069,0.0,'F','Felony Petit Theft',1,'(F3)',0.0,20140325.0,'Felony Petit Theft',20140325.0,20140722.0,nan,0,'(M1)','Risk of Recidivism',4,'Low',20130926,'Risk of Violence',1,'Low',20130926,20140209.0,20140214.0,3,15,136,0,'1'
2462,20130416,'Male',19840210,32,'25 - 45','African-American',0,2,0,0,1,3.304763283625308,20133664.740987405,20134070.9431012,20101113.0,20129338.55233069,885.0,'M','Disorderly Conduct',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130416,'Risk of Violence',6,'Medium',20130416,20136526.64402408,20137681.66408713,1,0,1081,0,'0'
2464,20130529,'Male',19580602,57,'Greater than 45','African-American',0,9,0,0,12,-1.0,20130528.0,20130718.0,20130528.0,20129338.55233069,1.0,'F','Possession of Cocaine',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',9,'High',20130529,'Risk of Violence',6,'Medium',20130529,20130528.0,20130718.0,12,50,1038,0,'0'
2465,20130114,'Male',19781117,37,'25 - 45','African-American',0,7,0,0,2,0.0,20130114.0,20130114.0,20130114.0,20129338.55233069,0.0,'F','Possession Of Alprazolam',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20130114,'Risk of Violence',6,'Medium',20130114,20130114.0,20130114.0,2,0,1173,0,'0'
2467,20131023,'Male',19711003,44,'25 - 45','African-American',0,6,0,0,6,-1.0,20131022.0,20131024.0,20132323.86044592,20131022.0,1.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20131023,'Risk of Violence',2,'Low',20131023,20131022.0,20131024.0,6,1,891,0,'0'
2470,20130124,'Male',19650309,51,'Greater than 45','African-American',0,2,0,0,8,3.304763283625308,20133664.740987405,20134070.9431012,20132323.86044592,20111104.0,447.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130124,'Risk of Violence',1,'Low',20130124,20136526.64402408,20137681.66408713,8,0,1163,0,'0'
2471,20130415,'Male',19700914,45,'Greater than 45','Hispanic',0,6,0,0,4,3.304763283625308,20133664.740987405,20134070.9431012,20121126.0,20129338.55233069,140.0,'F','Agg Assault Law Enforc Officer',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20130415,'Risk of Violence',4,'Low',20130415,19991203.0,20050125.0,4,0,1082,0,'0'
2472,20130924,'Male',19870727,28,'25 - 45','Caucasian',0,8,0,2,9,112.0,20140114.0,20140511.0,20121201.0,20129338.55233069,297.0,'M','Petit Theft',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',8,'High',20130924,'Risk of Violence',6,'Medium',20130924,20140114.0,20140511.0,9,0,112,0,'0'
2474,20130504,'Male',19700731,45,'Greater than 45','African-American',0,7,0,0,8,-1.0,20130503.0,20130504.0,20132323.86044592,20130504.0,0.0,'F','arrest case no charge',1,'(M2)',20.269430051813472,20130920.0,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,1,'(M1)','Risk of Recidivism',7,'Medium',20130504,'Risk of Violence',4,'Low',20130504,20160324.0,20200101.0,8,0,139,1,'1'
2475,20130329,'Male',19671127,48,'Greater than 45','Other',0,1,0,0,1,-1.0,20130328.0,20130330.0,20132323.86044592,20130328.0,1.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130329,'Risk of Violence',1,'Low',20130329,20130328.0,20130330.0,1,1,1099,0,'0'
2476,20130830,'Male',19900321,26,'25 - 45','African-American',0,8,1,1,13,0.0,20130830.0,20130830.0,20130829.0,20129338.55233069,1.0,'F','Driving While License Revoked',1,'(M1)',0.0,20140303.0,'Resist/Obstruct W/O Violence',20140303.0,20140304.0,nan,0,'(M1)','Risk of Recidivism',8,'High',20130830,'Risk of Violence',4,'Low',20130830,20131003.0,20131007.0,13,0,34,0,'1'
2477,20140426,'Male',19810630,34,'25 - 45','Caucasian',1,6,0,0,9,-1.0,20140425.0,20140426.0,20140425.0,20129338.55233069,1.0,'F','Agg Assault W/int Com Fel Dome',1,'(M2)',20.269430051813472,20150906.0,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20140426,'Risk of Violence',5,'Medium',20140426,20140425.0,20140426.0,9,0,498,1,'1'
